CatID	RA_06	DEC_06	round(B_06,8)	round(B_06_ERR,8)	round(V_06,8)	round(V_06_ERR,8)	round(R_06,8)	round(R_06_ERR,8)	round(I_MAG_AUTO_06,8)	AUTO_FLAG_06	round(I_06_ERR,8)	round(I_CFHT_06_ERR,8)	round(Z_06,8)	round(Z_06_ERR,8)	Z_BEST	round(RH,8)	round(LOGMASS_06,8)	Z_USE
6369614.00000000	150.41740417	2.67261291	22.24090004	0.01910000	22.07250023	0.01500000	22.10930061	0.01530000	21.78249931	1.00000000	0.01450000	0.07510000	21.92819977	0.01740000	0.00500000	2.70735908	8.48799992	4.00000000
6375466.00000000	150.38763428	2.66542912	21.44739914	0.01320000	21.24869919	0.01020000	21.25200081	0.01030000	21.11610031	2.00000000	-999.98999023	0.03440000	21.02470016	0.01030000	0.00500000	2.47181797	8.64099979	4.00000000
6375536.00000000	150.26585388	2.66560602	20.29059982	0.00780000	20.08349991	0.00600000	20.06599998	0.00600000	19.85000038	2.00000000	-999.98999023	0.01200000	19.87240028	0.00560000	0.00500000	2.91032004	8.40200043	4.00000000
6375757.00000000	150.35734558	2.65453005	21.99460030	0.01700000	21.74160004	0.01280000	21.72030067	0.01270000	21.60750008	2.00000000	-999.98999023	0.04890000	21.49690056	0.01340000	0.00500000	2.71275091	8.57199955	4.00000000
6375950.00000000	150.26325989	2.65068507	22.38220024	0.02040000	22.07559967	0.01500000	22.01700020	0.01470000	21.81739998	2.00000000	-999.98999023	0.05230000	21.73570061	0.01540000	0.00500000	2.39875007	8.63599968	4.00000000
6376079.00000000	150.39340210	2.64513206	22.19669914	0.01870000	21.45779991	0.01120000	21.14019966	0.00970000	20.54910088	1.00000000	0.00840000	0.02100000	20.44359970	0.00750000	0.00500000	2.85013795	8.35499954	4.00000000
6382771.00000000	150.18952942	2.63625693	22.64539909	0.02310000	22.01370049	0.01470000	21.82099915	0.01380000	21.25149918	2.00000000	-999.98999023	0.02680000	21.16519928	0.01130000	0.00500000	2.40184093	7.79600000	4.00000000
6382779.00000000	150.18194580	2.63708210	18.73270035	0.00380000	18.49110031	0.00290000	-999.98999023	-999.98999023	18.15069962	2.00000000	-999.98999023	0.00310000	18.40019989	0.00350000	0.00500000	3.84700394	7.98299980	4.00000000
6179335.00000000	150.39947510	2.04986691	23.64299965	0.03730000	23.76980019	0.03510000	23.43849945	0.02970000	23.00329971	1.00000000	0.03710000	0.17649999	23.42049980	0.05000000	0.00510000	4.35021400	9.33100033	4.00000000
6218588.00000000	150.63768005	2.24691796	20.93460083	0.01040000	20.41150093	0.00690000	20.21850014	0.00640000	19.86899948	2.00000000	-999.98999023	0.01000000	19.79389954	0.00560000	0.00510000	2.95606995	-999.98999023	4.00000000
6226828.00000000	150.53030396	2.17571092	22.66279984	0.02330000	22.07640076	0.01500000	21.86580086	0.01360000	21.56030083	2.00000000	-999.98999023	0.03530000	21.33930016	0.01230000	0.00510000	2.58488488	7.77799988	4.00000000
6233321.00000000	150.09434509	2.28817391	23.24150085	0.03080000	22.94790077	0.02310000	22.88769913	0.02230000	22.54330063	1.00000000	0.02080000	0.07060000	22.64679909	0.02750000	0.00510000	2.32861090	8.37300014	4.00000000
6235494.00000000	150.20187378	2.21117091	24.12280083	0.04710000	23.67099953	0.03320000	23.31940079	0.02780000	20.99710083	1.00000000	0.02530000	0.11110000	22.75189972	0.02950000	0.00510000	5.93483782	7.87200022	4.00000000
6264006.00000000	150.56521606	2.39941096	22.55570030	0.02210000	23.13069916	0.02510000	22.92169952	0.02260000	22.21409988	1.00000000	0.02300000	0.12989999	22.74320030	0.02880000	0.00510000	16.85244942	11.31599998	4.00000000
6276342.00000000	150.37045288	2.40685511	21.92819977	0.01650000	21.62789917	0.01210000	21.55570030	0.01180000	21.23539925	2.00000000	-999.98999023	0.03050000	21.17959976	0.01110000	0.00510000	2.98058009	6.92100000	4.00000000
6289981.00000000	150.02615356	2.30194592	22.84639931	0.02540000	22.43429947	0.01790000	22.24390030	0.01630000	21.77510071	1.00000000	0.01430000	0.04290000	21.82929993	0.01600000	0.00510000	2.28028607	8.32699966	4.00000000
6323539.00000000	150.24920654	2.59178305	23.46319962	0.03450000	23.62380028	0.03290000	23.63909912	0.03340000	22.86809921	1.00000000	0.02990000	0.30280000	23.09760094	0.04310000	0.00510000	-999.99999999	11.24600029	4.00000000
6331062.00000000	150.12528992	2.57300711	21.74550056	0.01510000	21.28739929	0.01040000	21.13500023	0.00970000	20.81200027	2.00000000	-999.98999023	0.01790000	20.72220039	0.00870000	0.00510000	2.49294496	8.71500015	4.00000000
6177663.00000000	150.48304749	2.11009002	25.04850006	0.07810000	25.14789963	0.08000000	25.21159935	0.08000000	24.89669991	1.00000000	0.09590000	0.82080001	24.44379997	0.11740000	0.00520000	9.19071007	9.57299995	4.00000000
6178590.00000000	150.48771667	2.08609104	24.48430061	0.05760000	24.45299911	0.05210000	24.42930031	0.05310000	23.82449913	1.00000000	0.04920000	0.37029999	23.65349960	0.06200000	0.00520000	6.52923298	9.74899960	4.00000000
6184872.00000000	150.30772400	2.04985189	22.16130066	0.01840000	21.33699989	0.01060000	21.00079918	0.00910000	20.48690033	2.00000000	-999.98999023	0.01600000	20.30859947	0.00700000	0.00520000	2.29652190	8.39099979	4.00000000
6228819.00000000	150.34492493	2.27933598	22.85289955	0.02540000	22.52260017	0.01850000	22.42189980	0.01770000	22.02059937	1.00000000	0.01620000	0.06040000	22.10449982	0.01900000	0.00520000	2.53658104	8.20400047	4.00000000
6264041.00000000	150.56396484	2.40015602	22.05999947	0.01750000	22.80340004	0.02130000	22.76250076	0.02090000	21.12590027	1.00000000	0.02460000	0.14640000	23.00169945	0.03460000	0.00520000	6.03583622	11.60000038	4.00000000
6315945.00000000	150.59855652	2.49793506	24.47010040	0.05740000	24.64080048	0.05990000	24.37820053	0.04870000	23.38969994	1.00000000	0.03730000	0.31580001	23.43449974	0.05130000	0.00530000	10.83811188	9.44099998	4.00000000
6279716.00000000	150.30752563	2.45627189	24.14889908	0.04850000	24.00790024	0.04120000	23.62700081	0.03280000	22.26759911	1.00000000	0.02880000	0.17940000	22.87800026	0.03610000	0.00540000	4.82848310	9.63099957	4.00000000
6228628.00000000	150.31834412	2.28352308	22.56690025	0.02220000	22.33959961	0.01700000	22.14360046	0.01550000	20.16130066	1.00000000	0.01360000	0.04270000	21.51799965	0.01330000	0.00550000	-999.99999999	7.46600008	4.00000000
6235140.00000000	150.15928650	2.22226191	22.70260048	0.02370000	22.05050087	0.01490000	21.73430061	0.01280000	21.29920006	2.00000000	-999.98999023	0.02310000	21.10829926	0.01060000	0.00550000	2.60459590	7.79600000	4.00000000
6264993.00000000	150.56318665	2.38991189	24.66539955	0.06250000	25.06769943	0.07610000	24.80660057	0.06340000	24.26539993	1.00000000	0.06910000	0.89810002	24.16390038	0.09030000	0.00550000	4.46506977	9.54599953	4.00000000
6277772.00000000	150.31332397	2.36289310	21.50060081	0.01350000	21.03520012	0.00920000	20.91069984	0.00870000	20.54430008	2.00000000	-999.98999023	0.01740000	20.46949959	0.00760000	0.00550000	2.52105093	8.83199978	4.00000000
6333953.00000000	150.15245056	2.47869301	22.76959991	0.02440000	22.29870033	0.01670000	22.11429977	0.01530000	21.80150032	2.00000000	-999.98999023	0.04020000	21.63209915	0.01410000	0.00550000	2.86363697	11.87100029	4.00000000
6232182.00000000	150.30892944	2.16850591	23.26490021	0.03130000	23.05669975	0.02420000	23.03149986	0.02540000	22.68799973	1.00000000	0.02450000	0.10380000	22.80680084	0.03180000	0.00560000	2.92923307	7.01000023	4.00000000
6317129.00000000	150.43734741	2.62170506	23.81329918	0.04090000	23.73620033	0.03500000	23.69210052	0.03370000	22.99500084	1.00000000	0.03370000	0.29940000	23.32920074	0.04730000	0.00560000	7.76288319	11.20199966	4.00000000
6330200.00000000	150.20204163	2.59857011	21.78300095	0.01550000	21.11969948	0.00960000	20.89319992	0.00890000	20.40530014	2.00000000	-999.98999023	0.01340000	20.29990005	0.00710000	0.00560000	2.44905806	8.14500046	4.00000000
6263309.00000000	150.65251160	2.43699503	25.63990021	0.10880000	25.98979950	0.14420000	25.19090080	0.07790000	24.55870056	1.00000000	0.07610000	0.57720000	24.59180069	0.13550000	0.00570000	9.25984573	8.93099976	4.00000000
6280610.00000000	150.06417847	2.43050098	23.73970032	0.03880000	23.90449905	0.03740000	23.90119934	0.03740000	23.74020004	1.00000000	0.04090000	0.18400000	24.35779953	0.10510000	0.00570000	8.56787395	10.29699993	4.00000000
6274635.00000000	150.30926514	2.45809293	23.91080093	0.04290000	23.76659966	0.03590000	23.56469917	0.03170000	22.03409958	1.00000000	0.02710000	0.20260000	22.85390091	0.03500000	0.00580000	6.42345190	11.44600010	4.00000000
6220655.00000000	150.61308289	2.16682196	19.96980095	0.00680000	19.85289955	0.00540000	19.80680084	0.00520000	18.02689934	1.00000000	0.00490000	0.00890000	19.53730011	0.00550000	0.00590000	79.27294159	8.08100033	1.00000000
6317453.00000000	150.42529297	2.62006211	24.83709908	0.06950000	25.03969955	0.07700000	24.56489944	0.05500000	23.55579948	1.00000000	0.04100000	0.35749999	23.60460091	0.05980000	0.00590000	22.00692940	10.80099964	4.00000000
6375288.00000000	150.28010559	2.66905308	22.66629982	0.02330000	21.89270020	0.01380000	21.50270081	0.01150000	20.99860001	2.00000000	-999.98999023	0.03250000	20.79249954	0.00890000	0.00600000	2.55876994	8.19099998	4.00000000
6268841.00000000	150.41462708	2.42369103	24.11459923	0.04730000	24.04649925	0.04140000	23.26119995	0.02700000	21.86210060	1.00000000	0.02270000	0.09800000	22.69910049	0.02980000	0.00610000	4.22326612	9.95199966	4.00000000
6283380.00000000	150.19497681	2.34268808	18.56340027	0.00350000	18.09000015	0.00240000	-999.98999023	-999.98999023	17.10190010	2.00000000	-999.98999023	0.00170000	-999.98999023	-999.98999023	0.00610000	5.82070303	8.20699978	4.00000000
6376483.00000000	150.26202393	2.63657594	22.13990021	0.01820000	21.93280029	0.01410000	21.89089966	0.01380000	21.76199913	2.00000000	-999.98999023	0.04890000	21.69739914	0.01520000	0.00630000	2.58837795	8.34799957	4.00000000
6276230.00000000	150.33833313	2.41021705	23.93409920	0.04330000	23.93190002	0.03840000	23.74720001	0.03450000	21.95009995	1.00000000	0.02880000	0.17440000	23.03680038	0.03910000	0.00640000	15.56270409	11.11299992	4.00000000
6315660.00000000	150.59419250	2.50457501	25.08259964	0.07680000	25.27319908	0.08230000	24.56959915	0.05210000	24.50519943	1.00000000	0.06660000	0.57349998	24.51269913	0.11090000	0.00640000	-999.99999999	8.93799973	4.00000000
6322215.00000000	150.51084900	2.48888111	22.84079933	0.02550000	22.14929962	0.01570000	21.88010025	0.01390000	21.22979927	2.00000000	-999.98999023	0.04140000	21.17819977	0.01120000	0.00650000	2.92226195	8.17599964	4.00000000
6331399.00000000	150.17697144	2.56175995	23.81690025	0.04100000	23.38590050	0.02960000	23.15220070	0.02590000	22.57869911	1.00000000	0.02340000	0.11890000	22.73069954	0.03090000	0.00650000	2.44483304	8.40499973	4.00000000
6220710.00000000	150.62258911	2.16858602	22.96039963	0.02690000	22.97340012	0.02360000	22.98690033	0.02370000	22.35219955	1.00000000	0.02390000	0.15140000	22.77479935	0.03280000	0.00660000	23.98164940	11.12600040	4.00000000
6317951.00000000	150.44067383	2.60223007	21.66510010	0.01460000	21.08569908	0.00940000	20.91790009	0.00900000	20.48520088	2.00000000	-999.98999023	0.01870000	20.33250046	0.00720000	0.00660000	2.95445704	7.36800003	4.00000000
6287583.00000000	150.02297974	2.37656689	22.83690071	0.02510000	22.17819977	0.01570000	21.91169930	0.01390000	21.51129913	2.00000000	-999.98999023	0.03120000	21.28739929	0.01150000	0.00670000	2.62358308	7.71600008	4.00000000
6019731.00000000	150.47428894	2.41379499	19.60600090	0.00570000	19.52910042	0.00460000	19.49550056	0.00450000	17.39369965	1.00000000	0.00430000	0.00630000	19.24139977	0.00420000	0.00680000	110.91472626	7.78800011	1.00000000
6008825.00000000	150.36656189	2.34040093	20.80629921	0.00980000	20.77009964	0.00810000	20.79120064	0.00820000	19.59399986	1.00000000	0.00770000	0.01610000	20.53960037	0.00780000	0.00690000	45.72961044	8.12500000	1.00000000
6224717.00000000	150.49435425	2.23356104	21.42469978	0.01300000	21.17609978	0.00980000	21.19910049	0.01000000	21.03170013	2.00000000	-999.98999023	0.02370000	20.91609955	0.00970000	0.00690000	5.48998594	8.67599964	4.00000000
6330413.00000000	150.22442627	2.59307194	24.79920006	0.08960000	24.73660088	0.08310000	24.88500023	0.08640000	24.70450020	1.00000000	0.08690000	0.42910001	24.73970032	0.25440001	0.00730000	6.08204985	10.01900005	4.00000000
6012839.00000000	150.57922363	2.13147092	23.48369980	0.03470000	23.22170067	0.02650000	22.84429932	0.02190000	22.17609978	1.00000000	0.01810000	0.08480000	22.18650055	0.02110000	0.00732177	10.74575901	9.75300026	3.00000000
6184292.00000000	150.35937500	2.07023096	24.72610092	0.06390000	25.02849960	0.07070000	24.83079910	0.06280000	24.11809921	1.00000000	0.04850000	0.46300000	23.80400085	0.06320000	0.00750000	4.84983206	9.49499989	4.00000000
6323993.00000000	150.36788940	2.60812902	24.46489906	0.05730000	24.53380013	0.05500000	24.00399971	0.03960000	23.36669922	1.00000000	0.03580000	0.30550000	23.73170090	0.06350000	0.00750000	7.35721397	9.25800037	4.00000000
6334201.00000000	150.11058044	2.47059989	25.19569969	0.08190000	25.12470055	0.07410000	25.17119980	0.07650000	24.91069984	1.00000000	0.08130000	0.63749999	25.15749931	0.20500000	0.00760000	6.12599897	10.17500019	4.00000000
6271224.00000000	150.50172424	2.38063598	24.64780045	0.06360000	24.66379929	0.06360000	24.14559937	0.04520000	24.35950089	1.00000000	0.06710000	0.38380000	24.70890045	0.15449999	0.00770000	10.39207172	8.27799988	4.00000000
6270884.00000000	150.51402283	2.38404298	25.07900047	0.07920000	25.50219917	0.10140000	25.20000076	0.08010000	24.95000076	1.00000000	0.08520000	0.82349998	25.06959915	0.20630001	0.00780000	-999.99999999	9.14299965	4.00000000
6332065.00000000	150.22335815	2.53845906	25.31089973	0.09240000	25.09959984	0.07840000	24.82279968	0.06690000	22.50139999	1.00000000	0.04950000	0.36649999	24.05739975	0.08630000	0.00780000	8.61282539	9.67099953	4.00000000
6184491.00000000	150.32411194	2.06303501	22.74200058	0.02410000	22.16570091	0.01560000	21.90489960	0.01390000	21.54249954	2.00000000	-999.98999023	0.03460000	21.39480019	0.01240000	0.00790000	2.26392388	7.30200005	4.00000000
6229738.00000000	150.28225708	2.25617599	23.43180084	0.03360000	23.31329918	0.02730000	23.33090019	0.02800000	22.48839951	1.00000000	0.02560000	0.13349999	23.07519913	0.03990000	0.00810000	6.90474892	8.00899982	4.00000000
6268749.00000000	150.41397095	2.43879390	24.87050056	0.07010000	24.73469925	0.06230000	24.11479950	0.04220000	22.80960083	1.00000000	0.03560000	0.20570000	23.57659912	0.05770000	0.00810000	11.17592525	9.55799961	4.00000000
6188591.00000000	150.21185303	2.09741902	22.22739983	0.01890000	22.01250076	0.01460000	21.93219948	0.01410000	21.80209923	2.00000000	-999.98999023	0.03890000	21.69630051	0.01460000	0.00870000	2.65041089	7.26100016	4.00000000
6179252.00000000	150.39973450	2.06802702	25.06500053	0.07840000	25.09119987	0.07970000	25.02820015	0.07550000	24.98970032	1.00000000	0.17350000	0.59259999	24.48940086	0.12110000	0.00880000	10.11402798	10.57299995	4.00000000
6375417.00000000	150.24247742	2.66270304	23.82830048	0.04350000	23.68849945	0.05050000	23.53370094	0.04550000	20.80080032	2.00000000	-999.98999023	0.26370001	23.13120079	0.04800000	0.00880000	6.66625786	10.37899971	4.00000000
6008990.00000000	150.02833557	2.37927008	21.03779984	0.01090000	21.08180046	0.00940000	21.07609940	0.00940000	19.50460052	1.00000000	0.00950000	0.01990000	21.02949905	0.01010000	0.01150000	44.15441513	-999.98999023	1.00000000
6316104.00000000	150.59603882	2.49236798	25.31789970	0.08960000	25.33049965	0.08740000	24.99810028	0.06940000	24.69179916	1.00000000	0.06590000	0.54909998	24.72120094	0.14610000	0.01240000	4.38325691	9.16199970	4.00000000
6027037.00000000	150.40138245	2.21806312	22.60029984	0.02260000	22.29249954	0.01670000	22.35190010	0.01720000	21.84869957	1.00000000	0.01520000	0.05700000	21.99150085	0.01790000	0.01251080	2.71870494	8.27099991	1.00000000
6375450.00000000	150.26986694	2.66627598	21.62570000	0.01430000	21.19179916	0.00990000	21.05809975	0.00940000	20.73749924	2.00000000	-999.98999023	0.02560000	20.66169930	0.00840000	0.01630000	2.27458501	8.67300034	4.00000000
6265470.00000000	150.67521667	2.37190890	23.51650047	0.03550000	23.40819931	0.02980000	23.19339943	0.02620000	21.80669975	1.00000000	0.02530000	0.10450000	22.60770035	0.02870000	0.01680000	7.27243710	11.64000034	4.00000000
6316697.00000000	150.57522583	2.47127390	23.30240059	0.03150000	22.51650047	0.01860000	22.14139938	0.01550000	21.65880013	2.00000000	-999.98999023	0.05450000	21.41460037	0.01260000	0.01770000	3.68919301	7.91099977	4.00000000
6270171.00000000	150.52137756	2.40214205	22.48450089	0.02140000	21.91780090	0.01390000	21.70429993	0.01270000	21.36190033	2.00000000	-999.98999023	0.03590000	21.19709969	0.01130000	0.01850000	2.37806296	12.15299988	4.00000000
6027065.00000000	150.34736633	2.20289993	24.18569946	0.04830000	23.76989937	0.03430000	23.45800018	0.02920000	22.44219971	1.00000000	0.02150000	0.10190000	21.97669983	0.01700000	0.01858490	17.46984863	10.85400009	3.00000000
6277674.00000000	150.23818970	2.36367297	21.88750076	0.01610000	21.26320076	0.01020000	20.98290062	0.00910000	20.53709984	2.00000000	-999.98999023	0.01470000	20.39069939	0.00720000	0.01910000	2.32802391	8.10099983	4.00000000
6034172.00000000	150.30841064	2.56134701	23.39010048	0.03380000	23.11440086	0.02540000	23.14500046	0.02610000	22.42499924	1.00000000	0.02420000	0.17550001	22.97839928	0.04220000	0.01924887	13.89207458	8.18000031	3.00000000
6235211.00000000	150.22581482	2.22199607	22.94339943	0.02670000	22.24209976	0.01630000	22.01350021	0.01460000	21.71400070	2.00000000	-999.98999023	0.03560000	21.49300003	0.01310000	0.01980000	2.79010892	7.70599985	4.00000000
6264527.00000000	150.63975525	2.40341091	21.09460068	0.01120000	20.62719917	0.00760000	20.50110054	0.00730000	20.16500092	2.00000000	-999.98999023	0.01290000	20.07679939	0.00630000	0.01980000	2.62954903	8.97799969	4.00000000
6276708.00000000	150.24566650	2.39861798	22.46419907	0.02120000	21.79759979	0.01320000	21.51810074	0.01160000	20.91839981	1.00000000	0.00970000	0.02350000	20.86359978	0.00930000	0.01980000	2.45413995	8.16399956	4.00000000
6271257.00000000	150.54454041	2.37804198	22.16189957	0.01840000	21.55920029	0.01180000	21.38380051	0.01140000	20.96990013	2.00000000	-999.98999023	0.02820000	20.77090073	0.00890000	0.01990000	3.27148890	7.31699991	4.00000000
6188507.00000000	150.17732239	2.10290790	23.71109962	0.03860000	23.15800095	0.02570000	22.96540070	0.02320000	22.63129997	1.00000000	0.02000000	0.06770000	22.45759964	0.02430000	0.02000000	2.47068191	8.19999981	4.00000000
6217467.00000000	150.60426331	2.28404689	21.04630089	0.01090000	20.39179993	0.00690000	20.11750031	0.00610000	19.62019920	2.00000000	-999.98999023	0.00900000	19.49180031	0.00470000	0.02000000	2.40575600	8.64200020	4.00000000
6231029.00000000	150.35638428	2.21381593	24.17900085	0.04830000	23.38730049	0.02820000	23.10250092	0.02450000	22.48369980	1.00000000	0.02020000	0.10040000	22.46139908	0.02310000	0.02000000	2.41463804	7.80399990	4.00000000
6233650.00000000	150.18237305	2.27026892	-999.98999023	-999.98999023	-999.98999023	-999.98999023	-999.98999023	-999.98999023	21.91480064	2.00000000	-999.98999023	0.02560000	-999.98999023	-999.98999023	0.02000000	-999.99999999	-999.98999023	4.00000000
6235005.00000000	150.06105042	2.22778106	23.48699951	0.03450000	23.22610092	0.02670000	23.16209984	0.02590000	22.75919914	1.00000000	0.02380000	0.09160000	22.81550026	0.03250000	0.02000000	2.29281497	8.61999989	4.00000000
6235165.00000000	150.09129333	2.21719599	21.20089912	0.01170000	20.47109985	0.00710000	20.12210083	0.00610000	19.55970001	2.00000000	-999.98999023	0.00630000	19.49049950	0.00470000	0.02000000	2.65043807	8.69999981	4.00000000
6235331.00000000	150.07774353	2.21971607	24.13909912	0.04810000	23.98539925	0.04120000	23.63549995	0.03390000	22.62350082	1.00000000	0.02850000	0.12300000	22.96450043	0.03870000	0.02000000	7.50472021	-999.98999023	4.00000000
6235619.00000000	150.09265137	2.20976806	24.66799927	0.06190000	24.48439980	0.05200000	24.32390022	0.04720000	23.41180038	1.00000000	0.03020000	0.13249999	23.04260063	0.03630000	0.02000000	2.39108300	11.09799957	4.00000000
6235690.00000000	150.15791321	2.20838404	23.57489967	0.03600000	23.06049919	0.02540000	22.70709991	0.02040000	22.19129944	1.00000000	0.01750000	0.05010000	22.13290024	0.01950000	0.02000000	2.25038910	7.66400003	4.00000000
6236938.00000000	150.08024597	2.16705108	23.91279984	0.04240000	23.51029968	0.03090000	23.37949944	0.02880000	22.80299950	1.00000000	0.02740000	0.09640000	22.85650063	0.03350000	0.02000000	10.24225140	8.24100018	4.00000000
6237087.00000000	150.13093567	2.16163707	23.72500038	0.03880000	23.15010071	0.02570000	22.93140030	0.02280000	22.40369987	1.00000000	0.01970000	0.07080000	22.52140045	0.02540000	0.02000000	2.09162402	8.44600010	4.00000000
